	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	001	|	Услуги по обеспечению деятельности акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	023	|	Материально-техническое обеспечение государственных органов
04	|		|		|		|	Образование
	|	2	|		|		|	Начальное, основное среднее и общее среднее образование
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	005	|	Организация бесплатного подвоза учащихся до школы и обратно в аульной (сельской) местности
05	|		|		|		|	Здравоохранение
	|	9	|		|		|	Прочие услуги в области здравоохранения
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	002	|	Организация в экстренных случаях доставки тяжелобольных людей до ближайшей организации здравоохранения, оказывающей врачебную помощь
06	|		|		|		|	Социальная помощь и социальное обеспечение
	|	2	|		|		|	Социальная помощь
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	003	|	Оказание социальной помощи нуждающимся гражданам на дому
07	|		|		|		|	Жилищно-коммунальное хозяйство
	|	3	|		|		|	Благоустройство населенных пунктов
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	008	|	Освещение улиц населенных пунктов
	|		|		|	009	|	Обеспечение санитарии населенных пунктов
	|		|		|	010	|	Содержание мест захоронений и погребение безродных
	|		|		|	011	|	Благоустройство и озеленение населенных пунктов
08	|		|		|		|	Культура, спорт, туризм и информационное пространство
	|	1	|		|		|	Деятельность в области культуры
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	006	|	Поддержка культурно-досуговой работы на местном уровне
12	|		|		|		|	Транспорт и коммуникации
	|	1	|		|		|	Автомобильный транспорт
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	013	|	Обеспечение функционирования автомобильных дорог в городах районного значения, поселках, аулах (селах), аульных (сельских) округах
Валихановский сельский округ
01	|		|		|		|	Государственные услуги общего характера
	|	1	|		|		|	Представительные, исполнительные и другие органы, выполняющие общие функции государственного управления
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	001	|	Услуги по обеспечению деятельности акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	023	|	Материально-техническое обеспечение государственных органов
04	|		|		|		|	Образование
	|	2	|		|		|	Начальное, основное среднее и общее среднее образование
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	005	|	Организация бесплатного подвоза учащихся до школы и обратно в аульной (сельской) местности
05	|		|		|		|	Здравоохранение
	|	9	|		|		|	Прочие услуги в области здравоохранения
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	002	|	Организация в экстренных случаях доставки тяжелобольных людей до ближайшей организации здравоохранения, оказывающей врачебную помощь
06	|		|		|		|	Социальная помощь и социальное обеспечение
	|	2	|		|		|	Социальная помощь
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	003	|	Оказание социальной помощи нуждающимся гражданам на дому
07	|		|		|		|	Жилищно-коммунальное хозяйство
	|	2	|		|		|	Коммунальное хозяйство
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	014	|	Организация водоснабжения населенных пунктов
	|	3	|		|		|	Благоустройство населенных пунктов
	|		|	123	|		|	Аппарат акима района в городе, города районного значения, поселка, аула (села), аульного (сельского) округа
	|		|		|	008	|	Освещение улиц населенных пунктов
	|		|		|	009	|	Обеспечение санитарии населенных пунктов
	|		|		|	010	|	Содержание мест захоронений и погребение безродных
	|		|		|	011	|	Благоустройство и озеленение населенных пунктов
08	|		|		|		|	Культура, спорт, туризм и информационное пространство
	|	1	|		|		|	Деятельность в области культуры
